src,ra_deg,dec_deg,mjd,catalog,repeater
FRB121102,83.0375,33.08694444444445,57175.69972999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.74258,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.74284,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.74351,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.74567,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.74762,FRB121102,True
FRB121102,83.0375,33.08694444444445,57175.74829,FRB121102,True
FRB121102,83.0375,33.08694444444445,57339.35605,FRB121102,True
FRB121102,83.0375,33.08694444444445,57345.44769,FRB121102,True
FRB121102,83.0375,33.08694444444445,57345.45249,FRB121102,True
FRB121102,83.0375,33.08694444444445,57345.4576,FRB121102,True
FRB121102,83.0375,33.08694444444445,57345.46241,FRB121102,True
FRB121102,83.0375,33.08694444444445,57364.20462999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57364.20462999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57473.84669,FRB121102,True
FRB121102,83.0375,33.08694444444445,57611.45295,FRB121102,True
FRB121102,83.0375,33.08694444444445,57620.39222,FRB121102,True
FRB121102,83.0375,33.08694444444445,57620.39407,FRB121102,True
FRB121102,83.0375,33.08694444444445,57620.39962999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57623.74402000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57623.74403,FRB121102,True
FRB121102,83.0375,33.08694444444445,57625.24671,FRB121102,True
FRB121102,83.0375,33.08694444444445,57625.24766,FRB121102,True
FRB121102,83.0375,33.08694444444445,57633.67986,FRB121102,True
FRB121102,83.0375,33.08694444444445,57633.67986,FRB121102,True
FRB121102,83.0375,33.08694444444445,57633.69516,FRB121102,True
FRB121102,83.0375,33.08694444444445,57633.69516,FRB121102,True
FRB121102,83.0375,33.08694444444445,57636.48961,FRB121102,True
FRB121102,83.0375,33.08694444444445,57638.14994,FRB121102,True
FRB121102,83.0375,33.08694444444445,57638.46597000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57638.46756000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57638.49937000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57640.41384,FRB121102,True
FRB121102,83.0375,33.08694444444445,57641.45945,FRB121102,True
FRB121102,83.0375,33.08694444444445,57641.46456,FRB121102,True
FRB121102,83.0375,33.08694444444445,57642.47157,FRB121102,True
FRB121102,83.0375,33.08694444444445,57642.47546,FRB121102,True
FRB121102,83.0375,33.08694444444445,57643.4573,FRB121102,True
FRB121102,83.0375,33.08694444444445,57643.4573,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.41107,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.41107,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.41412,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.41488,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.41631,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.43017000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.43017000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.43224,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.43879,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.43884,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.44359,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.44679,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.44772999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.44991,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.4516,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.45447999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.45788,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.46622,FRB121102,True
FRB121102,83.0375,33.08694444444445,57644.46809,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.41109,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.41165,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.41364,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.41747000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.4179,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.42026,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.42245,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.42414,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.4289,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.42958,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.42959,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.43062000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.43147999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.44081,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.44448,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.44492,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.44764,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.4488,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.44999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.44999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.45343,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.45364,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.46211,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.46419,FRB121102,True
FRB121102,83.0375,33.08694444444445,57645.47445,FRB121102,True
FRB121102,83.0375,33.08694444444445,57646.41731,FRB121102,True
FRB121102,83.0375,33.08694444444445,57646.42781,FRB121102,True
FRB121102,83.0375,33.08694444444445,57646.46599999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57646.46601,FRB121102,True
FRB121102,83.0375,33.08694444444445,57647.23235,FRB121102,True
FRB121102,83.0375,33.08694444444445,57647.23235,FRB121102,True
FRB121102,83.0375,33.08694444444445,57647.29649,FRB121102,True
FRB121102,83.0375,33.08694444444445,57648.43079,FRB121102,True
FRB121102,83.0375,33.08694444444445,57648.43691,FRB121102,True
FRB121102,83.0375,33.08694444444445,57648.43691,FRB121102,True
FRB121102,83.0375,33.08694444444445,57648.45811,FRB121102,True
FRB121102,83.0375,33.08694444444445,57649.17381,FRB121102,True
FRB121102,83.0375,33.08694444444445,57649.21821,FRB121102,True
FRB121102,83.0375,33.08694444444445,57649.33372,FRB121102,True
FRB121102,83.0375,33.08694444444445,57649.42816,FRB121102,True
FRB121102,83.0375,33.08694444444445,57649.45176,FRB121102,True
FRB121102,83.0375,33.08694444444445,57649.45179,FRB121102,True
FRB121102,83.0375,33.08694444444445,57651.41148,FRB121102,True
FRB121102,83.0375,33.08694444444445,57651.41857,FRB121102,True
FRB121102,83.0375,33.08694444444445,57651.41909,FRB121102,True
FRB121102,83.0375,33.08694444444445,57651.45206,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.12956,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.13719,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.14627000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.15157,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.15447,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.16029,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.16034,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.16583,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.166370000006,FRB121102,True
FRB121102,83.0375,33.08694444444445,57747.17597,FRB121102,True
FRB121102,83.0375,33.08694444444445,57748.12564,FRB121102,True
FRB121102,83.0375,33.08694444444445,57748.15352000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57748.15521,FRB121102,True
FRB121102,83.0375,33.08694444444445,57748.15761,FRB121102,True
FRB121102,83.0375,33.08694444444445,57748.1757,FRB121102,True
FRB121102,83.0375,33.08694444444445,57758.16262,FRB121102,True
FRB121102,83.0375,33.08694444444445,57762.15535,FRB121102,True
FRB121102,83.0375,33.08694444444445,57763.97566,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.04953,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.06479,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.06905,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.10083,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.10083,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.10868,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.12078,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.12078,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.1365,FRB121102,True
FRB121102,83.0375,33.08694444444445,57765.14334,FRB121102,True
FRB121102,83.0375,33.08694444444445,57768.15948,FRB121102,True
FRB121102,83.0375,33.08694444444445,57769.14332999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57769.68811,FRB121102,True
FRB121102,83.0375,33.08694444444445,57769.7023,FRB121102,True
FRB121102,83.0375,33.08694444444445,57769.76396,FRB121102,True
FRB121102,83.0375,33.08694444444445,57771.9548,FRB121102,True
FRB121102,83.0375,33.08694444444445,57771.95877000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57772.6649,FRB121102,True
FRB121102,83.0375,33.08694444444445,57772.688,FRB121102,True
FRB121102,83.0375,33.08694444444445,57772.758,FRB121102,True
FRB121102,83.0375,33.08694444444445,57772.762,FRB121102,True
FRB121102,83.0375,33.08694444444445,57772.78400000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57778.6885,FRB121102,True
FRB121102,83.0375,33.08694444444445,57778.75627000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57778.75627000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57778.79919,FRB121102,True
FRB121102,83.0375,33.08694444444445,57779.95752999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,57779.97839,FRB121102,True
FRB121102,83.0375,33.08694444444445,57781.77072000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57781.77132000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57785.97338,FRB121102,True
FRB121102,83.0375,33.08694444444445,57787.82205,FRB121102,True
FRB121102,83.0375,33.08694444444445,57787.84495,FRB121102,True
FRB121102,83.0375,33.08694444444445,57791.94221,FRB121102,True
FRB121102,83.0375,33.08694444444445,57791.94684,FRB121102,True
FRB121102,83.0375,33.08694444444445,57797.92671,FRB121102,True
FRB121102,83.0375,33.08694444444445,57797.93005,FRB121102,True
FRB121102,83.0375,33.08694444444445,57798.87213,FRB121102,True
FRB121102,83.0375,33.08694444444445,57803.69291000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57805.95949,FRB121102,True
FRB121102,83.0375,33.08694444444445,57821.78532,FRB121102,True
FRB121102,83.0375,33.08694444444445,57821.78949,FRB121102,True
FRB121102,83.0375,33.08694444444445,57826.8416,FRB121102,True
FRB121102,83.0375,33.08694444444445,57826.84583,FRB121102,True
FRB121102,83.0375,33.08694444444445,57826.85191000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57826.86228,FRB121102,True
FRB121102,83.0375,33.08694444444445,57826.86595,FRB121102,True
FRB121102,83.0375,33.08694444444445,57927.57007,FRB121102,True
FRB121102,83.0375,33.08694444444445,57928.72636,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.49905,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.51723,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.53535,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.55354,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.57166,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.58976,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.60787000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.62598,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.64409,FRB121102,True
FRB121102,83.0375,33.08694444444445,57991.66219,FRB121102,True
FRB121102,83.0375,33.08694444444445,58434.87531,FRB121102,True
FRB121102,83.0375,33.08694444444445,58434.88951,FRB121102,True
FRB121102,83.0375,33.08694444444445,58434.89478,FRB121102,True
FRB121102,83.0375,33.08694444444445,58434.9476,FRB121102,True
FRB121102,83.0375,33.08694444444445,58434.96627999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,58434.97317000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58435.99083,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.04034,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.05147000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.05458,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.10767000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.11083,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.12198,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.12375,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.13212,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.19219,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.23512000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.23753,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.24212,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.91926,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.96431,FRB121102,True
FRB121102,83.0375,33.08694444444445,58436.99133,FRB121102,True
FRB121102,83.0375,33.08694444444445,58437.05164,FRB121102,True
FRB121102,83.0375,33.08694444444445,58437.89946,FRB121102,True
FRB121102,83.0375,33.08694444444445,58437.92461,FRB121102,True
FRB121102,83.0375,33.08694444444445,58437.99389,FRB121102,True
FRB121102,83.0375,33.08694444444445,58441.03057,FRB121102,True
FRB121102,83.0375,33.08694444444445,58441.40194,FRB121102,True
FRB121102,83.0375,33.08694444444445,58450.90331,FRB121102,True
FRB121102,83.0375,33.08694444444445,58450.97455,FRB121102,True
FRB121102,83.0375,33.08694444444445,58714.25543,FRB121102,True
FRB121102,83.0375,33.08694444444445,58724.0,FRB121102,True
FRB121102,83.0375,33.08694444444445,58725.0,FRB121102,True
FRB121102,83.0375,33.08694444444445,58726.0,FRB121102,True
FRB121102,83.0375,33.08694444444445,58729.0,FRB121102,True
FRB121102,83.0375,33.08694444444445,58732.00609,FRB121102,True
FRB121102,83.0375,33.08694444444445,58732.00609,FRB121102,True
FRB121102,83.0375,33.08694444444445,58732.72772,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.14857000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.16567,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.16568,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.16692999999,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.18483,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.20021,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.21157000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.21167,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.23521,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.24065,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.24787000001,FRB121102,True
FRB121102,83.0375,33.08694444444445,58736.25421,FRB121102,True
